Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Variance to Budget
239,2/23/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,50,90,70,140,53,803,77,14,52,130,25,-7%
413,2/24/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,20,50,20,464,29,5,12,49,17,-2%
516,2/25/12 0:00,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,90,130,100,220,86,499,124,24,89,210,35,-5%
310,2/26/12 0:00,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,60,110,100,170,104,821,152,29,111,256,41,51%
530,2/27/12 0:00,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,50,90,80,140,86,499,124,24,89,210,35,50%
714,2/28/12 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,60,30,100,64,593,96,21,43,160,53,60%
515,2/29/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,22,611,30,7,11,52,19,4%
660,3/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,70,80,40,150,68,998,80,21,38,148,42,-1%
715,3/2/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,120,80,210,87,472,117,28,62,204,55,-3%
515,3/3/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,645,43,0,31,43,12,-14%
816,3/4/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,70,50,110,39,799,58,10,36,97,22,-12%
262,3/5/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,599,62,15,35,110,27,-8%
203,3/6/12 0:00,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,70,40,110,48,334,65,15,22,113,43,3%
318,3/7/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,60,100,80,160,53,803,77,14,52,130,25,-19%
505,3/8/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,120,50,10,170,98,973,38,30,-15,136,53,-20%
405,3/9/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,50,40,80,29,835,42,8,22,71,20,-11%
318,3/10/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,60,40,90,45,410,65,14,28,110,37,22%
505,3/11/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,40,10,70,39,212,53,12,14,92,39,31%
405,3/12/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,80,120,80,200,94,697,141,31,79,235,62,18%
775,3/13/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,50,30,80,31,976,37,9,6,68,31,-15%
971,3/14/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,70,40,120,42,384,61,13,25,103,36,-14%
435,3/15/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,120,70,210,77,529,96,29,34,173,62,-18%
253,3/16/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,160,60,270,92,599,129,83,16,221,113,-18%
775,3/17/12 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,20,40,20,784,29,5,13,49,16,23%
541,3/18/12 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,140,90,280,149,"1,156",149,41,83,298,66,6%
435,3/19/12 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,60,40,100,44,844,65,12,42,109,23,9%
206,3/20/12 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,90,60,160,78,995,92,24,47,170,45,6%
712,3/21/12 0:00,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,30,20,50,20,829,29,5,12,49,17,-2%
262,3/22/12 0:00,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,70,20,130,58,338,72,22,17,130,55,0%
515,3/23/12 0:00,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,31,976,37,9,7,68,30,-3%
573,3/24/12 0:00,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,100,50,180,77,529,96,29,33,173,63,-4%
262,3/25/12 0:00,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,40,230,92,599,129,83,17,221,112,-4%
319,3/26/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,20,50,20,784,29,5,12,49,17,-2%
636,3/27/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,70,50,120,44,844,65,12,41,109,24,-9%
608,3/28/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,110,70,200,78,995,92,24,47,170,45,-15%
603,3/29/12 0:00,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,40,70,40,110,51,265,74,16,35,125,39,14%
959,3/30/12 0:00,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,100,160,110,260,110,"1,020",165,36,98,275,67,6%
603,3/31/12 0:00,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,80,50,120,52,397,80,17,31,132,49,10%
475,4/1/12 0:00,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,90,20,150,64,551,90,58,3,154,87,3%
603,4/2/12 0:00,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,60,10,100,43,282,61,39,-7,104,68,4%
603,4/3/12 0:00,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,30,40,0,70,34,182,42,12,-3,76,45,9%
318,4/4/12 0:00,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,70,50,120,40,793,59,11,36,99,23,-18%
505,4/5/12 0:00,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,60,100,60,160,52,397,80,17,31,132,49,-18%
580,4/6/12 0:00,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,70,50,120,43,602,56,14,30,99,26,-18%
985,4/7/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,50,80,10,130,64,-113,90,58,3,154,87,18%
505,4/8/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,40,10,60,34,-104,42,12,-4,76,46,27%
918,4/9/12 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,140,100,230,114,-387,159,35,101,273,58,19%
225,4/10/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,70,50,110,48,351,82,14,44,130,38,18%
505,4/11/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,50,0,80,43,282,61,39,-7,104,68,30%
405,4/12/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,30,30,40,20,464,29,5,13,49,16,23%
503,4/13/12 0:00,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,60,100,40,160,53,458,75,48,-2,128,77,-20%
435,4/14/12 0:00,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,80,100,60,180,68,998,80,21,38,148,42,-18%
702,4/15/12 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,36,212,45,13,-1,81,46,-19%
971,4/16/12 0:00,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,60,80,30,140,48,422,68,15,8,116,60,-17%
435,4/17/12 0:00,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,80,50,140,48,334,65,15,22,113,43,-19%
253,4/18/12 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,80,130,90,210,71,373,104,22,58,175,46,-17%
775,4/19/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,645,43,0,31,43,12,8%
541,4/20/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,50,60,20,110,53,361,65,20,11,118,54,7%
435,4/21/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,60,50,90,39,799,58,10,36,97,22,8%
206,4/22/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,599,62,15,34,110,28,10%
775,4/23/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,30,20,40,20,829,29,5,13,49,16,23%
541,4/24/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,70,40,110,52,361,71,17,27,123,44,12%
435,4/25/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,48,599,63,15,36,111,27,11%
206,4/26/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,70,20,120,58,338,72,22,16,130,56,8%
563,4/27/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,220,310,220,530,263,"1,433",349,86,231,612,118,15%
417,4/28/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,60,10,90,43,282,61,39,-8,104,69,16%
715,4/29/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,50,110,48,351,82,14,45,130,37,18%
515,4/30/12 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,100,170,130,270,127,671,185,40,122,312,63,16%
660,5/1/12 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,30,0,110,98,973,38,30,-15,136,53,24%
262,5/2/12 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,60,110,53,803,77,14,51,130,26,18%
860,5/3/12 0:00,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,80,40,130,77,529,96,29,33,173,63,33%
603,5/4/12 0:00,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,36,212,45,13,-1,81,46,35%
475,5/5/12 0:00,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,60,40,110,68,998,80,21,38,148,42,35%
985,5/6/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,48,599,63,15,35,111,28,11%
505,5/7/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,20,40,20,829,29,5,12,49,17,23%
918,5/8/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,70,20,120,58,338,72,22,17,130,55,8%
337,5/9/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,70,90,40,160,77,529,96,29,33,173,63,8%
505,5/10/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,31,976,37,9,7,68,30,13%
918,5/11/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,130,40,210,92,599,129,83,17,221,112,5%
775,5/12/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,100,150,40,250,121,788,168,109,25,289,143,16%
503,5/13/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,40,40,60,30,794,45,8,26,75,19,25%
435,5/14/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,51,265,74,16,34,125,40,14%
206,5/15/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,90,150,100,240,110,"1,020",165,36,98,275,67,15%
775,5/16/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,240,160,400,195,956,270,64,160,465,110,16%
971,5/17/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,43,602,56,14,30,99,26,24%
435,5/18/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,52,397,80,17,32,132,48,20%
206,5/19/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,50,50,80,40,793,59,11,36,99,23,24%
775,5/20/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,100,170,120,270,127,671,185,40,121,312,64,16%
435,5/21/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,80,30,-10,110,98,973,38,30,-15,136,53,24%
712,5/22/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,230,150,450,260,"1,559",261,72,165,521,96,16%
314,5/23/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,50,20,80,39,212,53,12,14,92,39,15%
920,5/24/12 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,60,30,90,45,410,65,14,27,110,38,22%
563,5/25/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,220,290,170,510,265,"1,538",324,100,190,589,134,15%
314,5/26/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,40,0,60,34,182,42,12,-4,76,46,27%
262,5/27/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,80,10,130,64,551,90,58,2,154,88,18%
573,5/28/12 0:00,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,36,212,45,13,-2,81,47,16%
860,5/29/12 0:00,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,40,70,50,110,44,844,65,12,42,109,23,-1%
603,5/30/12 0:00,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,20,50,20,829,29,5,12,49,17,-2%
475,5/31/12 0:00,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,40,30,60,23,787,34,6,17,57,17,-5%
603,6/1/12 0:00,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,645,43,0,32,43,11,8%
702,6/2/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,170,240,170,410,263,"1,433",349,86,231,612,118,49%
503,6/3/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,20,20,30,20,464,29,5,12,49,17,63%
435,6/4/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,20,50,10,70,43,282,61,39,-8,104,69,49%
509,6/5/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,50,30,80,48,351,82,14,44,130,38,63%
775,6/6/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,170,180,120,350,260,"1,559",261,72,164,521,97,49%
503,6/7/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,60,90,50,150,94,697,141,31,79,235,62,57%
435,6/8/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,40,20,60,39,212,53,12,14,92,39,53%
360,6/9/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,50,30,70,45,410,65,14,27,110,38,57%
702,6/10/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,170,-170,-250,0,265,"3,742",-265,100,-380,18,133,
971,6/11/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,110,70,180,114,555,159,35,101,273,58,52%
801,6/12/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,20,30,10,50,34,182,42,12,-3,76,45,52%
425,6/13/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,60,10,100,64,551,90,58,2,154,88,54%
719,6/14/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,180,140,310,123,947,178,34,132,301,46,-3%
630,6/15/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,140,220,160,360,141,764,204,45,135,345,69,-4%
937,6/16/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,20,110,44,496,63,40,-6,107,69,-3%
303,6/17/12 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,54,641,81,17,33,135,48,-10%
312,6/18/12 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,310,210,610,260,"1,715",261,72,164,521,97,-15%
419,6/19/12 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,30,130,51,396,64,19,12,115,52,-12%
850,6/20/12 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,110,150,100,260,118,636,164,36,105,282,59,8%
321,6/21/12 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,120,80,200,91,533,121,30,63,212,58,6%
806,6/22/12 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,130,100,230,83,574,107,27,68,190,39,-17%
469,6/23/12 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,80,110,90,190,94,562,136,26,99,230,37,21%
415,6/24/12 0:00,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,250,-40,-140,210,200,"2,393",-31,66,-142,169,111,-20%
562,6/25/12 0:00,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,260,340,230,600,272,"1,616",362,89,240,634,122,6%
719,6/26/12 0:00,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,170,130,280,113,897,163,31,121,276,42,-1%
513,6/27/12 0:00,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,70,40,120,50,397,68,16,24,118,44,-2%
970,6/28/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,574,107,27,68,190,39,0%
815,6/29/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,210,290,190,500,200,"1,095",278,66,167,478,111,-4%
614,6/30/12 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,50,20,90,38,414,55,12,19,93,36,3%
719,7/1/12 0:00,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,140,270,94,562,136,26,99,230,37,-15%
312,7/2/12 0:00,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,310,430,300,740,272,"1,616",362,89,241,634,121,-14%
419,7/3/12 0:00,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,180,120,350,149,"1,245",149,41,83,298,66,-15%
904,7/4/12 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,100,160,110,260,111,767,167,36,99,278,68,7%
617,7/5/12 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,50,560,530,610,54,"-1,006",595,17,547,649,48,6%
646,7/6/12 0:00,East,Major Market,Colombian,Beans,Coffee,New York,Regular,340,500,350,840,356,"2,476",534,124,357,890,177,6%
786,7/7/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,100,150,40,250,110,665,154,100,25,264,129,6%
351,7/8/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,40,60,10,100,44,543,67,40,-3,111,70,11%
914,7/9/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,130,-60,-210,70,144,"1,979",-72,131,-236,72,164,3%
339,7/10/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,150,100,290,149,"1,245",149,41,83,298,66,3%
631,7/11/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,240,420,340,660,260,"1,405",415,72,318,675,97,2%
210,7/12/12 0:00,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,300,360,270,660,244,"1,213",288,75,192,532,96,-19%
936,7/13/12 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,40,70,40,110,54,-321,81,17,33,135,48,23%
281,7/14/12 0:00,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,90,140,120,230,113,897,163,31,120,276,43,20%
707,7/15/12 0:00,West,Major Market,Amaretto,Beans,Coffee,California,Regular,170,-50,-110,120,141,"1,514",-45,45,-113,96,68,-20%
805,7/16/12 0:00,West,Major Market,Colombian,Beans,Coffee,California,Regular,440,670,500,"1,110",356,"2,476",534,124,357,890,177,-20%
707,7/17/12 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,240,260,180,500,260,"1,715",261,72,165,521,96,4%
714,7/18/12 0:00,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,130,200,50,330,144,874,201,131,36,345,165,5%
720,7/19/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,140,90,260,149,"1,245",149,41,83,298,66,15%
630,7/20/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,90,150,130,240,113,897,163,31,121,276,42,15%
614,7/21/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,20,30,18,478,26,5,9,44,17,47%
720,7/22/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,60,10,90,44,496,63,40,-7,107,70,19%
630,7/23/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,574,107,27,67,190,40,19%
513,7/24/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,30,30,50,24,856,36,6,18,60,18,20%
719,7/25/12 0:00,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,60,30,100,50,397,68,16,24,118,44,18%
309,7/26/12 0:00,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,947,178,34,133,301,45,16%
941,7/27/12 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,48,593,62,15,35,110,27,38%
754,7/28/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,30,100,59,377,74,22,19,133,55,33%
781,7/29/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,50,20,80,51,396,64,19,12,115,52,44%
607,7/30/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,200,320,220,520,271,"1,727",398,102,263,669,135,29%
305,7/31/12 0:00,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,60,70,40,130,81,"1,046",96,25,49,177,47,36%
716,8/1/12 0:00,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,180,-30,-100,150,244,"2,636",-46,75,-143,198,97,32%
832,8/2/12 0:00,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,70,40,110,50,397,68,16,24,118,44,7%
409,8/3/12 0:00,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,60,30,90,38,414,55,12,20,93,35,3%
661,8/4/12 0:00,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,100,160,140,260,123,947,178,34,133,301,45,16%
661,8/5/12 0:00,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,200,260,190,460,244,"1,213",288,75,192,532,96,16%
408,8/6/12 0:00,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,90,60,160,83,574,107,27,67,190,40,19%
719,8/7/12 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,51,396,64,19,11,115,53,15%
312,8/8/12 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,120,90,200,94,562,136,26,99,230,37,15%
513,8/9/12 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,90,150,90,240,111,767,167,36,99,278,68,16%
970,8/10/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,60,30,100,53,"1,028",64,16,27,117,37,17%
312,8/11/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,54,641,81,17,33,135,48,23%
937,8/12/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,100,140,90,240,118,636,164,36,105,282,59,18%
720,8/13/12 0:00,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,43,597,56,14,29,99,27,24%
386,8/14/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,40,70,50,110,43,864,62,12,38,105,24,-5%
781,8/15/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,40,30,60,24,856,36,6,19,60,17,0%
516,8/16/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,130,190,150,320,123,947,178,34,133,301,45,-6%
845,8/17/12 0:00,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,110,180,140,290,113,897,163,31,121,276,42,-5%
407,8/18/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,60,90,70,150,59,842,85,16,58,144,27,-4%
413,8/19/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,10,30,20,40,18,478,26,5,10,44,16,10%
718,8/20/12 0:00,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,90,150,120,240,94,562,136,26,99,230,37,-4%
209,8/21/12 0:00,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,70,110,90,180,113,897,163,31,120,276,43,53%
415,8/22/12 0:00,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,60,90,80,150,94,562,136,26,98,230,38,53%
714,8/23/12 0:00,West,Major Market,Green Tea,Leaves,Tea,California,Regular,30,60,30,90,54,641,81,17,32,135,49,50%
712,8/24/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,22,608,30,7,11,52,19,4%
314,8/25/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,80,50,140,65,"1,042",77,20,35,142,42,1%
920,8/26/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,130,90,220,91,533,121,30,63,212,58,-4%
319,8/27/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,602,43,0,31,43,12,-14%
573,8/28/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,60,40,100,36,828,53,10,31,89,22,-11%
262,8/29/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,593,62,15,34,110,28,-8%
475,8/30/12 0:00,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,60,30,100,46,367,62,15,19,108,43,8%
318,8/31/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,110,90,180,59,842,85,16,58,144,27,-20%
505,9/1/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,140,30,-20,170,116,"1,142",25,35,-34,141,59,-17%
405,9/2/12 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,40,30,70,24,856,36,6,19,60,17,-14%
